block,count_main_sequence,first_trial_timestamp,fname,response_catch_response,response_time_catch_response,subject_nr,time_stimulus,time_to_pad
G,7,3552834,silence.wav,None,1000,10,3670846,336
G,7,3552834,vowelstep5.wav,None,1000,10,3672847,345
G,7,3552834,sinestep1_catch.wav,2,250,10,3674847,325
G,7,3552834,silence.wav,None,1000,10,3676847,1076
G,7,3552834,sinestep5.wav,None,1000,10,3678847,325
G,7,3552834,sinestep7.wav,None,1000,10,3680846,335
G,7,3552834,sinestep3.wav,None,1000,10,3682846,331
G,7,3552834,sinestep3.wav,None,1000,10,3684846,331
G,7,3552834,vowelstep5.wav,None,1000,10,3686846,340
G,7,3552834,sinestep3.wav,None,1000,10,3688847,320
G,7,3552834,sinestep3_catch.wav,2,231,10,3690847,323
G,7,3552834,vowelstep1.wav,None,1000,10,3692847,1092
G,7,3552834,vowelstep1.wav,None,1000,10,3694847,334
G,7,3552834,sinestep5.wav,None,1000,10,3696847,334
G,7,3552834,silence.wav,None,1000,10,3698847,335
G,7,3552834,sinestep3.wav,None,1000,10,3700847,314
G,7,3552834,silence.wav,None,1000,10,3702847,324
G,7,3552834,vowelstep3.wav,None,1000,10,3704846,324
G,7,3552834,sinestep5.wav,None,1000,10,3706847,324
G,7,3552834,vowelstep7.wav,None,1000,10,3708847,333
G,7,3552834,silence.wav,None,1000,10,3710847,333
G,7,3552834,sinestep5_catch.wav,2,350,10,3712847,333
G,7,3552834,vowelstep5.wav,None,1000,10,3714847,982
G,7,3552834,silence.wav,None,1000,10,3716847,322
G,7,3552834,vowelstep7.wav,None,1000,10,3718847,323
G,7,3552834,vowelstep1.wav,None,1000,10,3720847,323
G,7,3552834,vowelstep1.wav,None,1000,10,3722847,333
G,7,3552834,vowelstep1.wav,None,1000,10,3724848,333
G,7,3552834,sinestep5.wav,None,1000,10,3726848,331
G,7,3552834,vowelstep3.wav,None,1000,10,3728847,341
G,7,3552834,sinestep1.wav,None,1000,10,3730847,322
G,7,3552834,vowelstep1.wav,None,1000,10,3732847,321
G,7,3552834,sinestep1.wav,None,1000,10,3734847,323
G,7,3552834,sinestep7.wav,None,1000,10,3736847,332
G,7,3552834,sinestep7.wav,None,1000,10,3738847,332
G,7,3552834,sinestep3.wav,None,1000,10,3740847,328
G,7,3552834,sinestep5.wav,None,1000,10,3742848,341
G,7,3552834,silence.wav,None,1000,10,3744848,309
G,7,3552834,sinestep7_catch.wav,2,251,10,3746848,321
G,7,3552834,vowelstep7_catch.wav,2,291,10,3748848,1065
G,7,3552834,sinestep7.wav,None,1000,10,3750848,1024
G,7,3552834,silence.wav,None,1000,10,3752847,326
G,7,3552834,sinestep7.wav,None,1000,10,3754847,331
G,7,3552834,sinestep3.wav,None,1000,10,3756847,330
G,7,3552834,vowelstep7.wav,None,1000,10,3758848,340
G,7,3552834,sinestep1.wav,None,1000,10,3760848,320
G,7,3552834,silence.wav,None,1000,10,3762848,320
G,7,3552834,silence.wav,None,1000,10,3764848,319
G,7,3552834,vowelstep7.wav,None,1000,10,3766848,330
G,7,3552834,vowelstep5.wav,None,1000,10,3768848,331
G,7,3552834,sinestep7.wav,None,1000,10,3770848,340
G,7,3552834,vowelstep5.wav,None,1000,10,3772848,310
G,7,3552834,vowelstep5_catch.wav,2,459,10,3774848,319
G,7,3552834,vowelstep7.wav,None,1000,10,3776848,859
G,7,3552834,silence.wav,None,1000,10,3778848,329
G,7,3552834,silence.wav,None,1000,10,3780848,329
G,7,3552834,sinestep1.wav,None,1000,10,3782848,329
G,7,3552834,silence.wav,None,1000,10,3784848,328
G,7,3552834,vowelstep7.wav,None,1000,10,3786848,338
G,7,3552834,vowelstep5.wav,None,1000,10,3788848,314
G,7,3552834,vowelstep3.wav,None,1000,10,3790848,320
G,7,3552834,vowelstep3_catch.wav,2,270,10,3792848,318
G,7,3552834,sinestep1.wav,None,1000,10,3794849,1058
G,7,3552834,silence.wav,None,1000,10,3796849,327
G,7,3552834,sinestep7.wav,None,1000,10,3798849,328
G,7,3552834,sinestep1.wav,None,1000,10,3800848,338
G,7,3552834,sinestep3.wav,None,1000,10,3802848,338
G,7,3552834,vowelstep3.wav,None,1000,10,3804848,334
G,7,3552834,vowelstep1_catch.wav,2,341,10,3806848,318
G,7,3552834,sinestep7.wav,None,1000,10,3808848,986
G,7,3552834,silence.wav,None,1000,10,3810848,328
G,7,3552834,sinestep5.wav,None,1000,10,3812849,323
G,7,3552834,sinestep5.wav,None,1000,10,3814849,323
G,7,3552834,vowelstep5.wav,None,1000,10,3816849,312
G,7,3552834,sinestep5.wav,None,1000,10,3818849,317
G,7,3552834,sinestep7.wav,None,1000,10,3820849,345
G,7,3552834,silence.wav,None,1000,10,3822849,326
G,7,3552834,vowelstep7_catch.wav,2,212,10,3824848,326
G,7,3552834,vowelstep5.wav,None,1000,10,3826848,1114
G,7,3552834,silence.wav,None,1000,10,3828849,325
G,7,3552834,sinestep3.wav,None,1000,10,3830849,335
G,7,3552834,vowelstep5.wav,None,1000,10,3832849,336
G,7,3552834,silence.wav,None,1000,10,3834849,345
G,7,3552834,vowelstep1.wav,None,1000,10,3836849,323
G,7,3552834,sinestep1.wav,None,1000,10,3838849,325
G,7,3552834,vowelstep3.wav,None,1000,10,3840849,325
G,7,3552834,vowelstep7.wav,None,1000,10,3842849,326
G,7,3552834,vowelstep7.wav,None,1000,10,3844849,334
G,7,3552834,sinestep1.wav,None,1000,10,3846850,335
G,7,3552834,vowelstep5.wav,None,1000,10,3848849,344
G,7,3552834,silence.wav,None,1000,10,3850849,315
G,7,3552834,sinestep1.wav,None,1000,10,3852849,324
G,7,3552834,vowelstep7.wav,None,1000,10,3854849,324
G,7,3552834,vowelstep5_catch.wav,2,227,10,3856849,325
G,7,3552834,vowelstep3.wav,None,1000,10,3858849,1107
G,7,3552834,vowelstep3_catch.wav,2,271,10,3860849,335
G,7,3552834,sinestep7.wav,None,1000,10,3862849,1073
G,7,3552834,sinestep5.wav,None,1000,10,3864850,314
G,7,3552834,vowelstep1.wav,None,1000,10,3866850,324
G,7,3552834,vowelstep3.wav,None,1000,10,3868850,325
G,7,3552834,vowelstep1.wav,None,1000,10,3870850,333
B,8,3928037,vowelstep5.wav,None,1000,10,3928050,0
B,8,3928037,silence.wav,None,1000,10,3930050,320
B,8,3928037,sinestep7.wav,None,1000,10,3932050,319
B,8,3928037,vowelstep1_catch.wav,2,130,10,3934051,324
B,8,3928037,vowelstep7.wav,None,1000,10,3936051,1197
B,8,3928037,vowelstep3.wav,None,1000,10,3938051,332
B,8,3928037,vowelstep7.wav,None,1000,10,3940051,330
B,8,3928037,vowelstep5.wav,None,1000,10,3942051,342
B,8,3928037,vowelstep7.wav,None,1000,10,3944051,322
B,8,3928037,vowelstep3.wav,None,1000,10,3946050,323
B,8,3928037,silence.wav,None,1000,10,3948050,323
B,8,3928037,silence.wav,None,1000,10,3950050,332
B,8,3928037,sinestep5.wav,None,1000,10,3952051,333
B,8,3928037,sinestep1.wav,None,1000,10,3954051,341
B,8,3928037,vowelstep7.wav,None,1000,10,3956051,321
B,8,3928037,sinestep5.wav,None,1000,10,3958051,319
B,8,3928037,vowelstep1.wav,None,1000,10,3960051,318
B,8,3928037,vowelstep7.wav,None,1000,10,3962051,331
B,8,3928037,vowelstep3.wav,None,1000,10,3964051,326
B,8,3928037,sinestep5.wav,None,1000,10,3966051,327
B,8,3928037,vowelstep1.wav,None,1000,10,3968051,329
B,8,3928037,sinestep3.wav,None,1000,10,3970051,319
B,8,3928037,vowelstep5.wav,None,1000,10,3972051,320
B,8,3928037,vowelstep7.wav,None,1000,10,3974051,320
B,8,3928037,vowelstep3.wav,None,1000,10,3976051,321
B,8,3928037,sinestep7.wav,None,1000,10,3978051,330
B,8,3928037,sinestep3.wav,None,1000,10,3980051,330
B,8,3928037,sinestep1.wav,None,1000,10,3982051,331
B,8,3928037,sinestep1.wav,None,1000,10,3984051,340
B,8,3928037,sinestep5.wav,None,1000,10,3986052,320
B,8,3928037,vowelstep5.wav,None,1000,10,3988052,319
B,8,3928037,vowelstep3_catch.wav,2,247,10,3990052,320
B,8,3928037,vowelstep7.wav,None,1000,10,3992052,1082
B,8,3928037,sinestep1.wav,None,1000,10,3994052,326
B,8,3928037,vowelstep5.wav,None,1000,10,3996051,324
B,8,3928037,vowelstep5_catch.wav,2,187,10,3998051,304
B,8,3928037,vowelstep7.wav,None,1000,10,4000051,1126
B,8,3928037,sinestep3.wav,None,1000,10,4002051,319
B,8,3928037,vowelstep7_catch.wav,2,226,10,4004052,317
B,8,3928037,sinestep5.wav,None,1000,10,4006052,1102
B,8,3928037,vowelstep5.wav,None,1000,10,4008052,328
B,8,3928037,silence.wav,None,1000,10,4010052,328
B,8,3928037,silence.wav,None,1000,10,4012052,338
B,8,3928037,vowelstep3.wav,None,1000,10,4014052,318
B,8,3928037,silence.wav,None,1000,10,4016052,318
B,8,3928037,sinestep1.wav,None,1000,10,4018051,318
B,8,3928037,sinestep1.wav,None,1000,10,4020051,327
B,8,3928037,sinestep5.wav,None,1000,10,4022052,328
B,8,3928037,vowelstep7.wav,None,1000,10,4024052,328
B,8,3928037,sinestep5.wav,None,1000,10,4026052,337
B,8,3928037,sinestep5.wav,None,1000,10,4028052,316
B,8,3928037,silence.wav,None,1000,10,4030052,316
B,8,3928037,vowelstep1.wav,None,1000,10,4032052,317
B,8,3928037,silence.wav,None,1000,10,4034052,327
B,8,3928037,sinestep1.wav,None,1000,10,4036052,326
B,8,3928037,vowelstep7.wav,None,1000,10,4038052,327
B,8,3928037,silence.wav,None,1000,10,4040053,335
B,8,3928037,sinestep1.wav,None,1000,10,4042053,315
B,8,3928037,vowelstep3.wav,None,1000,10,4044052,335
B,8,3928037,vowelstep5.wav,None,1000,10,4046052,345
B,8,3928037,silence.wav,None,1000,10,4048052,326
B,8,3928037,sinestep3.wav,None,1000,10,4050052,327
B,8,3928037,sinestep5.wav,None,1000,10,4052052,325
B,8,3928037,silence.wav,None,1000,10,4054052,336
B,8,3928037,vowelstep5.wav,None,1000,10,4056053,336
B,8,3928037,sinestep3.wav,None,1000,10,4058053,332
B,8,3928037,sinestep5.wav,None,1000,10,4060053,310
B,8,3928037,sinestep5.wav,None,1000,10,4062053,319
B,8,3928037,sinestep7.wav,None,1000,10,4064053,320
B,8,3928037,sinestep7.wav,None,1000,10,4066053,324
B,8,3928037,vowelstep5.wav,None,1000,10,4068052,333
B,8,3928037,sinestep1.wav,None,1000,10,4070052,335
B,8,3928037,vowelstep7.wav,None,1000,10,4072052,334
B,8,3928037,sinestep7.wav,None,1000,10,4074053,335
B,8,3928037,vowelstep5.wav,None,1000,10,4076053,324
B,8,3928037,vowelstep1.wav,None,1000,10,4078053,323
B,8,3928037,sinestep3.wav,None,1000,10,4080053,323
B,8,3928037,silence.wav,None,1000,10,4082053,323
B,8,3928037,silence.wav,None,1000,10,4084053,334
B,8,3928037,sinestep7_catch.wav,2,232,10,4086053,333
B,8,3928037,vowelstep5.wav,None,1000,10,4088053,1110
B,8,3928037,sinestep7.wav,None,1000,10,4090053,314
B,8,3928037,vowelstep5.wav,None,1000,10,4092053,320
B,8,3928037,vowelstep3.wav,None,1000,10,4094053,322
B,8,3928037,silence.wav,None,1000,10,4096053,332
B,8,3928037,sinestep3.wav,None,1000,10,4098053,333
B,8,3928037,sinestep7_catch.wav,2,221,10,4100053,333
B,8,3928037,sinestep3.wav,None,1000,10,4102053,1110
B,8,3928037,sinestep5_catch.wav,2,189,10,4104053,322
B,8,3928037,vowelstep5.wav,None,1000,10,4106053,1133
B,8,3928037,silence.wav,None,1000,10,4108053,322
B,8,3928037,sinestep7.wav,None,1000,10,4110054,322
B,8,3928037,silence.wav,None,1000,10,4112054,331
B,8,3928037,sinestep3.wav,None,1000,10,4114054,332
B,8,3928037,silence.wav,None,1000,10,4116053,332
B,8,3928037,vowelstep7.wav,None,1000,10,4118053,312
B,8,3928037,vowelstep3.wav,None,1000,10,4120053,322
B,8,3928037,vowelstep3.wav,None,1000,10,4122053,319
B,8,3928037,sinestep7.wav,None,1000,10,4124053,317
B,8,3928037,sinestep7.wav,None,1000,10,4126054,326
B,8,3928037,sinestep3.wav,None,1000,10,4128054,326
B,8,3928037,sinestep3_catch.wav,2,201,10,4130054,330
B,8,3928037,sinestep1.wav,None,1000,10,4132054,1108
B,8,3928037,sinestep1.wav,None,1000,10,4134054,320
B,8,3928037,sinestep3.wav,None,1000,10,4136054,321
B,8,3928037,silence.wav,None,1000,10,4138054,321
B,8,3928037,silence.wav,None,1000,10,4140053,330
B,8,3928037,sinestep5_catch.wav,2,290,10,4142053,331
B,8,3928037,sinestep7.wav,None,1000,10,4144054,1040
B,8,3928037,sinestep7.wav,None,1000,10,4146054,340
B,8,3928037,vowelstep3.wav,None,1000,10,4148054,319
B,8,3928037,sinestep1_catch.wav,2,369,10,4150054,319
B,8,3928037,vowelstep5.wav,None,1000,10,4152054,949
B,8,3928037,sinestep1.wav,None,1000,10,4154054,329
B,8,3928037,vowelstep1.wav,None,1000,10,4156054,329
B,8,3928037,vowelstep1.wav,None,1000,10,4158054,327
B,8,3928037,sinestep5.wav,None,1000,10,4160054,339
B,8,3928037,silence.wav,None,1000,10,4162055,320
B,8,3928037,silence.wav,None,1000,10,4164055,318
B,8,3928037,vowelstep1.wav,None,1000,10,4166054,319
B,8,3928037,vowelstep1.wav,None,1000,10,4168054,329
B,8,3928037,silence.wav,None,1000,10,4170054,328
B,8,3928037,vowelstep1_catch.wav,2,236,10,4172054,328
B,8,3928037,sinestep7.wav,None,1000,10,4174054,1092
B,8,3928037,sinestep1.wav,None,1000,10,4176054,318
B,8,3928037,vowelstep1.wav,None,1000,10,4178054,318
B,8,3928037,vowelstep3.wav,None,1000,10,4180055,317
B,8,3928037,sinestep3.wav,None,1000,10,4182055,317
B,8,3928037,silence.wav,None,1000,10,4184055,323
B,8,3928037,vowelstep3.wav,None,1000,10,4186055,328
B,8,3928037,silence.wav,None,1000,10,4188055,332
B,8,3928037,vowelstep3.wav,None,1000,10,4190054,313
B,8,3928037,sinestep5.wav,None,1000,10,4192054,312
B,8,3928037,vowelstep3_catch.wav,2,269,10,4194054,317
B,8,3928037,sinestep3.wav,None,1000,10,4196055,1055
B,8,3928037,sinestep1.wav,None,1000,10,4198055,328
B,8,3928037,vowelstep3.wav,None,1000,10,4200055,322
B,8,3928037,vowelstep1.wav,None,1000,10,4202055,326
B,8,3928037,vowelstep5_catch.wav,2,289,10,4204055,316
B,8,3928037,vowelstep1.wav,None,1000,10,4206055,1026
B,8,3928037,vowelstep5.wav,None,1000,10,4208055,316
B,8,3928037,sinestep7.wav,None,1000,10,4210055,317
B,8,3928037,vowelstep7.wav,None,1000,10,4212054,326
B,8,3928037,vowelstep1_catch.wav,2,212,10,4214055,326
B,8,3928037,sinestep1.wav,None,1000,10,4216055,1112
B,8,3928037,vowelstep1.wav,None,1000,10,4218055,333
B,8,3928037,sinestep5.wav,None,1000,10,4220055,314
B,8,3928037,vowelstep7.wav,None,1000,10,4222055,315
B,8,3928037,sinestep7.wav,None,1000,10,4224055,315
B,8,3928037,vowelstep7_catch.wav,2,174,10,4226055,325
B,8,3928037,sinestep3.wav,None,1000,10,4228055,1150
B,8,3928037,vowelstep3.wav,None,1000,10,4230055,335
B,8,3928037,sinestep5.wav,None,1000,10,4232056,335
B,8,3928037,vowelstep1.wav,None,1000,10,4234056,314
B,8,3928037,vowelstep7.wav,None,1000,10,4236056,314
B,8,3928037,vowelstep1.wav,None,1000,10,4238055,314
B,8,3928037,sinestep7.wav,None,1000,10,4240055,324
B,8,3928037,sinestep3.wav,None,1000,10,4242055,324
B,8,3928037,silence.wav,None,1000,10,4244055,324
B,8,3928037,vowelstep1.wav,None,1000,10,4246055,334
F,9,4319158,sinestep1.wav,None,1000,10,4319174,0
F,9,4319158,vowelstep5.wav,None,1000,10,4321174,340
F,9,4319158,vowelstep3.wav,None,1000,10,4323174,316
F,9,4319158,sinestep5.wav,None,1000,10,4325174,316
F,9,4319158,vowelstep7.wav,None,1000,10,4327173,315
F,9,4319158,silence.wav,None,1000,10,4329173,331
F,9,4319158,vowelstep5.wav,None,1000,10,4331173,330
F,9,4319158,sinestep3.wav,None,1000,10,4333173,331
F,9,4319158,sinestep3.wav,None,1000,10,4335173,311
F,9,4319158,silence.wav,None,1000,10,4337174,319
F,9,4319158,vowelstep7.wav,None,1000,10,4339174,318
F,9,4319158,vowelstep7.wav,None,1000,10,4341174,319
F,9,4319158,vowelstep1_catch.wav,1,402,10,4343174,328
F,9,4319158,vowelstep3_catch.wav,1,440,10,4345174,927
F,9,4319158,vowelstep1.wav,None,1000,10,4347174,888
F,9,4319158,sinestep5.wav,None,1000,10,4349173,338
F,9,4319158,sinestep5.wav,None,1000,10,4351173,319
F,9,4319158,vowelstep7.wav,None,1000,10,4353174,319
F,9,4319158,sinestep3.wav,None,1000,10,4355174,317
F,9,4319158,sinestep7.wav,None,1000,10,4357174,328
F,9,4319158,vowelstep5_catch.wav,1,378,10,4359174,328
F,9,4319158,sinestep1.wav,None,1000,10,4361174,950
F,9,4319158,vowelstep7_catch.wav,1,294,10,4363174,338
F,9,4319158,vowelstep3.wav,None,1000,10,4365174,1013
F,9,4319158,sinestep1.wav,None,1000,10,4367174,318
F,9,4319158,sinestep7.wav,None,1000,10,4369174,319
F,9,4319158,silence.wav,None,1000,10,4371175,328
F,9,4319158,sinestep7.wav,None,1000,10,4373175,325
F,9,4319158,vowelstep1.wav,None,1000,10,4375174,326
F,9,4319158,vowelstep3.wav,None,1000,10,4377174,337
F,9,4319158,vowelstep7_catch.wav,1,251,10,4379174,317
F,9,4319158,sinestep5.wav,None,1000,10,4381174,1065
F,9,4319158,sinestep3.wav,None,1000,10,4383174,313
F,9,4319158,vowelstep3.wav,None,1000,10,4385174,317
F,9,4319158,silence.wav,None,1000,10,4387174,322
F,9,4319158,vowelstep1.wav,None,1000,10,4389175,322
F,9,4319158,vowelstep1.wav,None,1000,10,4391175,331
F,9,4319158,vowelstep5_catch.wav,1,275,10,4393175,316
F,9,4319158,silence.wav,None,1000,10,4395175,1039
F,9,4319158,vowelstep3.wav,None,1000,10,4397175,316
F,9,4319158,vowelstep5.wav,None,1000,10,4399174,325
F,9,4319158,vowelstep3_catch.wav,1,419,10,4401174,325
F,9,4319158,vowelstep3.wav,None,1000,10,4403174,906
F,9,4319158,sinestep7.wav,None,1000,10,4405174,325
F,9,4319158,vowelstep1.wav,None,1000,10,4407175,304
F,9,4319158,sinestep1.wav,None,1000,10,4409175,315
F,9,4319158,vowelstep1_catch.wav,1,179,10,4411175,314
F,9,4319158,vowelstep5.wav,None,1000,10,4413175,1134
F,9,4319158,sinestep7.wav,None,1000,10,4415175,324
F,9,4319158,vowelstep7.wav,None,1000,10,4417175,325
F,9,4319158,vowelstep3.wav,None,1000,10,4419175,325
F,9,4319158,sinestep3.wav,None,1000,10,4421175,334
F,9,4319158,silence.wav,None,1000,10,4423175,314
F,9,4319158,sinestep1.wav,None,1000,10,4425175,314
F,9,4319158,sinestep1.wav,None,1000,10,4427175,313
F,9,4319158,silence.wav,None,1000,10,4429175,324
F,9,4319158,sinestep7.wav,None,1000,10,4431175,323
F,9,4319158,vowelstep3.wav,None,1000,10,4433175,324
F,9,4319158,sinestep3.wav,None,1000,10,4435175,303
F,9,4319158,vowelstep3.wav,None,1000,10,4437175,313
F,9,4319158,vowelstep7.wav,None,1000,10,4439175,313
F,9,4319158,vowelstep7.wav,None,1000,10,4441176,323
F,9,4319158,vowelstep5.wav,None,1000,10,4443176,323
F,9,4319158,sinestep1.wav,None,1000,10,4445176,318
F,9,4319158,silence.wav,None,1000,10,4447175,322
F,9,4319158,sinestep1.wav,None,1000,10,4449175,329
F,9,4319158,sinestep3.wav,None,1000,10,4451175,328
F,9,4319158,sinestep1_catch.wav,1,263,10,4453175,328
F,9,4319158,sinestep3.wav,None,1000,10,4455175,1045
F,9,4319158,sinestep3.wav,None,1000,10,4457175,323
F,9,4319158,silence.wav,None,1000,10,4459176,322
F,9,4319158,silence.wav,None,1000,10,4461176,321
F,9,4319158,sinestep7.wav,None,1000,10,4463176,331
F,9,4319158,sinestep5.wav,None,1000,10,4465176,311
F,9,4319158,vowelstep1.wav,None,1000,10,4467176,331
F,9,4319158,sinestep7.wav,None,1000,10,4469176,322
F,9,4319158,silence.wav,None,1000,10,4471175,321
F,9,4319158,sinestep3_catch.wav,1,248,10,4473175,321
F,9,4319158,vowelstep5.wav,None,1000,10,4475175,1072
F,9,4319158,sinestep3.wav,None,1000,10,4477176,330
F,9,4319158,vowelstep5.wav,None,1000,10,4479176,331
F,9,4319158,sinestep3.wav,None,1000,10,4481176,330
F,9,4319158,vowelstep3.wav,None,1000,10,4483176,340
F,9,4319158,vowelstep1.wav,None,1000,10,4485176,320
F,9,4319158,sinestep5.wav,None,1000,10,4487176,321
F,9,4319158,vowelstep5.wav,None,1000,10,4489176,271
F,9,4319158,vowelstep1.wav,None,1000,10,4491176,330
F,9,4319158,vowelstep1.wav,None,1000,10,4493177,330
F,9,4319158,sinestep7.wav,None,1000,10,4495176,329
F,9,4319158,vowelstep1.wav,None,1000,10,4497176,339
F,9,4319158,sinestep5.wav,None,1000,10,4499176,309
F,9,4319158,vowelstep7.wav,None,1000,10,4501176,319
F,9,4319158,sinestep1.wav,None,1000,10,4503176,319
F,9,4319158,vowelstep7.wav,None,1000,10,4505176,326
F,9,4319158,sinestep5.wav,None,1000,10,4507176,329
F,9,4319158,vowelstep5.wav,None,1000,10,4509176,329
F,9,4319158,silence.wav,None,1000,10,4511177,335
F,9,4319158,sinestep7.wav,None,1000,10,4513177,339
F,9,4319158,vowelstep5.wav,None,1000,10,4515177,314
F,9,4319158,vowelstep7.wav,None,1000,10,4517177,314
F,9,4319158,silence.wav,None,1000,10,4519177,313
F,9,4319158,vowelstep1.wav,None,1000,10,4521176,329
F,9,4319158,vowelstep7.wav,None,1000,10,4523176,327
F,9,4319158,vowelstep7.wav,None,1000,10,4525176,339
F,9,4319158,vowelstep3.wav,None,1000,10,4527176,308
F,9,4319158,vowelstep3.wav,None,1000,10,4529177,318
F,9,4319158,silence.wav,None,1000,10,4531177,316
F,9,4319158,sinestep7.wav,None,1000,10,4533177,327
F,9,4319158,sinestep1.wav,None,1000,10,4535177,327
F,9,4319158,silence.wav,None,1000,10,4537177,328
F,9,4319158,vowelstep1.wav,None,1000,10,4539177,328
F,9,4319158,sinestep5_catch.wav,1,278,10,4541177,337
F,9,4319158,sinestep1.wav,None,1000,10,4543177,1038
F,9,4319158,silence.wav,None,1000,10,4545176,317
F,9,4319158,sinestep7.wav,None,1000,10,4547177,326
F,9,4319158,sinestep7.wav,None,1000,10,4549177,326
F,9,4319158,silence.wav,None,1000,10,4551177,327
F,9,4319158,vowelstep5.wav,None,1000,10,4553160,334
F,9,4319158,sinestep7.wav,None,1000,10,4555177,319
F,9,4319158,sinestep5.wav,None,1000,10,4557177,317
F,9,4319158,sinestep5.wav,None,1000,10,4559177,314
F,9,4319158,silence.wav,None,1000,10,4561177,316
F,9,4319158,vowelstep3.wav,None,1000,10,4563178,325
F,9,4319158,vowelstep3.wav,None,1000,10,4565178,325
F,9,4319158,silence.wav,None,1000,10,4567178,325
F,9,4319158,sinestep1.wav,None,1000,10,4569161,301
F,9,4319158,sinestep1.wav,None,1000,10,4571161,336
F,9,4319158,vowelstep5.wav,None,1000,10,4573177,335
F,9,4319158,silence.wav,None,1000,10,4575177,314
F,9,4319158,sinestep5.wav,None,1000,10,4577177,325
F,9,4319158,sinestep5.wav,None,1000,10,4579177,321
F,9,4319158,sinestep5.wav,None,1000,10,4581178,320
F,9,4319158,sinestep7.wav,None,1000,10,4583178,329
F,9,4319158,sinestep7_catch.wav,1,198,10,4585161,315
F,9,4319158,sinestep7_catch.wav,1,76,10,4587161,1134
F,9,4319158,sinestep1.wav,None,1000,10,4589161,1267
F,9,4319158,vowelstep7.wav,None,1000,10,4591178,343
F,9,4319158,sinestep3.wav,None,1000,10,4593177,324
F,9,4319158,sinestep3.wav,None,1000,10,4595177,324
F,9,4319158,silence.wav,None,1000,10,4597177,304
F,9,4319158,sinestep5_catch.wav,1,275,10,4599178,314
F,9,4319158,sinestep5.wav,None,1000,10,4601161,1037
F,9,4319158,silence.wav,None,1000,10,4603161,343
F,9,4319158,vowelstep5.wav,None,1000,10,4605161,343
F,9,4319158,silence.wav,None,1000,10,4607161,343
F,9,4319158,sinestep1.wav,None,1000,10,4609178,323
F,9,4319158,sinestep3.wav,None,1000,10,4611178,332
F,9,4319158,vowelstep3.wav,None,1000,10,4613178,314
F,9,4319158,silence.wav,None,1000,10,4615178,312
F,9,4319158,sinestep5.wav,None,1000,10,4617162,312
F,9,4319158,vowelstep5.wav,None,1000,10,4619162,342
F,9,4319158,vowelstep5.wav,None,1000,10,4621162,341
F,9,4319158,vowelstep1.wav,None,1000,10,4623162,341
F,9,4319158,sinestep3.wav,None,1000,10,4625161,331
F,9,4319158,silence.wav,None,1000,10,4627161,331
F,9,4319158,sinestep3_catch.wav,1,224,10,4629178,332
F,9,4319158,vowelstep1.wav,None,1000,10,4631178,1087
F,9,4319158,vowelstep7.wav,None,1000,10,4633162,320
F,9,4319158,vowelstep7.wav,None,1000,10,4635162,341
F,9,4319158,vowelstep1.wav,None,1000,10,4637162,351